업소명,업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
라테라스B,민박,내국인+외국인,,경기도 양평군 단월면 한서로 2002-6,경기도 양평군 단월면 명성리 161번지,,4,,,,,,37.6238315374,127.6619601790,2021-06-24
은향채,민박,내국인+외국인,,경기도 양평군 서종면 소유곡길 22-1,경기도 양평군 서종면 명달리 52-4번지,,2,,,,,,37.6183346191,127.4497566329,2021-06-24
잣나무향기,민박,내국인+외국인,,경기도 양평군 서종면 노문길 116-9,경기도 양평군 서종면 노문리 630-12번지,,2,,,,,,37.6316783016,127.4232161201,2021-06-24
텔라고,민박,내국인+외국인,,경기도 양평군 용문면 금곡길 62-9,경기도 양평군 용문면 금곡리 366-1번지,,2,,,,,,37.5086402899,127.6139399608,2021-06-24
포독스2,민박,내국인+외국인,,경기도 양평군 서종면 화서로 464-2,경기도 양평군 서종면 수입리 67-2번지,,2,,,,,,37.6470439707,127.4198109152,2021-06-24
산내들펜션,민박,내국인+외국인,,경기도 양평군 강상면 세월나루터길 2-6,경기도 양평군 강상면 세월리 47-2번지,,2,,,,,,37.4363962778,127.4987339931,2021-06-24
양평산수유펜션,민박,내국인+외국인,,경기도 양평군 개군면 산수유길 102-26,경기도 양평군 개군면 내리 163-1번지,,2,,,,,,37.4480875223,127.5645553762,2021-06-24
일놀이공부학교,민박,내국인+외국인,,경기도 양평군 지평면 거치리길40번길 50,경기도 양평군 지평면 무왕리 1038-4번지,,1,,,,,,37.4375866045,127.6660795936,2021-06-24
비발디 씨에스타2,민박,내국인+외국인,,경기도 양평군 단월면 명성길17번길 43,경기도 양평군 단월면 명성리 315번지,,1,,,,,,37.6236609467,127.6477152441,2021-06-24
도담하우스,민박,내국인+외국인,,경기도 양평군 강하면 강하2로 453,경기도 양평군 강하면 성덕리 464번지,,3,,,,,,37.4593784354,127.4158732434,2021-06-24
솔길집,민박,내국인+외국인,,경기도 양평군 양동면 황거길 358-1,경기도 양평군 양동면 매월리 309-5번지,,1,,,,,,37.4612260704,127.7081736210,2021-06-24
공원펜션,민박,내국인+외국인,,경기도 양평군 청운면 청운체육공원길 50-12,경기도 양평군 청운면 여물리 95-13번지,,1,,,,,,37.5534446814,127.7029615569,2021-06-24
44439,민박,내국인+외국인,,경기도 양평군 용문면 상망길 174,경기도 양평군 용문면 망능리 52-2번지,,1,,,,,,37.5345120968,127.6444379090,2021-06-24
타샤의 숲속,민박,내국인+외국인,,경기도 양평군 용문면 비고갯길 43,경기도 양평군 용문면 연수리 650번지,,2,,,,,,37.5142886649,127.5555598411,2021-06-24
펜션피오레,민박,내국인+외국인,,경기도 양평군 서종면 문호길 318,경기도 양평군 서종면 문호리 2번지,,3,,,,,,37.6167620352,127.3810002625,2021-06-24
별봄펜션,민박,내국인+외국인,,경기도 양평군 서종면 황순원로238번길 15,경기도 양평군 서종면 수능리 361-20번지,,4,,,,,,37.5908011974,127.3790820017,2021-06-24
펜션명문,민박,내국인+외국인,,경기도 양평군 청운면 몰운고갯길 68,경기도 양평군 청운면 갈운리 1162-9번지,,6,,,,,,37.5351065717,127.7478133927,2021-06-24
굿셀하우스,민박,내국인+외국인,,경기도 양평군 지평면 대평평장길 107-3,경기도 양평군 지평면 대평리 447번지,,1,,,,,,37.4180668616,127.6422136761,2021-06-24
플라워카라반펜션,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1543-9,경기도 양평군 단월면 석산리 148-3번지,,6,,,,,,37.6462200293,127.6169950331,2021-06-24
밸런스독 애견펜션,민박,내국인+외국인,,경기도 양평군 지평면 바깥섬부리1길 3-29,경기도 양평군 지평면 망미리 900번지,,2,,,,,,37.4642636362,127.6554863640,2021-06-24
부강펜션,민박,내국인+외국인,,경기도 양평군 용문면 망능길266번길 6-1,경기도 양평군 용문면 망능리 159-5번지,,1,,,,,,37.5480324684,127.6368904221,2021-06-24
구름발치펜션,민박,내국인+외국인,,경기도 양평군 단월면 향소절골길 100,경기도 양평군 단월면 향소리 681번지,,3,,,,,,37.5630887618,127.6487958057,2021-06-24
에버그린,민박,내국인+외국인,,경기도 양평군 용문면 벌터골길 3,경기도 양평군 용문면 덕촌리 335-4번지,,2,,,,,,37.5139483370,127.5946436371,2021-06-24
서후리펜션,민박,내국인+외국인,,경기도 양평군 서종면 거북바위1길 111-26,경기도 양평군 서종면 서후리 217-6번지,,1,,,,,,37.5730117238,127.4269115638,2021-06-24
star stay,민박,내국인+외국인,,경기도 양평군 서종면 황순원로238번길 15-8,경기도 양평군 서종면 수능리 361-8번지,,3,,,,,,37.5903593032,127.3788561737,2021-06-24
핀란드 작은마을,민박,내국인+외국인,,경기도 양평군 단월면 석산로 922-50,경기도 양평군 단월면 산음리 256번지,,4,,,,,,37.6098553836,127.6022429040,2021-06-24
까사르피노,민박,내국인+외국인,,경기도 양평군 용문면 한솔길 90-31,경기도 양평군 용문면 중원리 355-14번지,,1,,,,,,37.5412880304,127.6225473303,2021-06-24
토브마스터클래스 103동,민박,내국인+외국인,,경기도 양평군 양서면 목왕리길 116,경기도 양평군 양서면 목왕리 544번지 103동,,2,,,,,,37.5473380831,127.3708089379,2021-06-24
쁘띠펜션,민박,내국인+외국인,,경기도 양평군 옥천면 중미산로 1178-15,경기도 양평군 옥천면 신복리 78-20번지,,2,,,,,,37.5846899106,127.4566316601,2021-06-24
Garage house,민박,내국인+외국인,,경기도 양평군 옥천면 동이점길 22,경기도 양평군 옥천면 신복리 296번지,,1,,,,,,37.5532511092,127.4580084682,2021-06-24
수운민박,민박,내국인+외국인,,경기도 양평군 옥천면 사나사길 224,경기도 양평군 옥천면 용천리 319-30번지,,4,,,,,,37.5309138344,127.5022523437,2021-06-24
써니의 하루,민박,내국인+외국인,,경기도 양평군 양평읍 미리내길161번길 21,경기도 양평군 양평읍 도곡리 238번지,,1,,,,,,37.4761961606,127.5335791182,2021-06-24
카라반 파파,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1413,경기도 양평군 단월면 석산리 215-3번지,,1,,,,,,37.6412109226,127.6048928795,2021-06-24
SOHO2,민박,내국인+외국인,,경기도 양평군 단월면 단월로 620,경기도 양평군 단월면 부안리 53번지,,1,,,,,,37.5878812604,127.6775924709,2021-06-24
대명노르웨이숲,민박,내국인+외국인,,경기도 양평군 단월면 명성길 211,경기도 양평군 단월면 명성리 625-1번지,,5,,,,,,37.6186856763,127.6323852960,2021-06-24
조용한 집,민박,내국인+외국인,,경기도 양평군 양서면 목왕로688번길 12-24,경기도 양평군 양서면 목왕리 66-13번지,,1,,,,,,37.5624532596,127.3878691256,2021-06-24
놀마루29,민박,내국인+외국인,,경기도 양평군 양서면 제탄2길 29,경기도 양평군 양서면 복포리 135-40번지,,1,,,,,,37.5120157410,127.4253869418,2021-06-24
산책하는 달팽이,민박,내국인+외국인,,경기도 양평군 지평면 절운2길 35-17,경기도 양평군 지평면 망미리 449-1번지,,1,,,,,,37.4423086186,127.6604150281,2021-06-24
소나무집펜션,민박,내국인+외국인,,경기도 양평군 용문면 중원산로453번길 8,경기도 양평군 용문면 중원리 428번지,,3,,,,,,37.5407183353,127.6154263502,2021-06-24
파인뜰 펜션,민박,내국인+외국인,,경기도 양평군 용문면 연수로590번길 21,경기도 양평군 용문면 연수리 336-9번지,,4,,,,,,37.5261758967,127.5591676012,2021-06-24
초록밤,민박,내국인+외국인,,경기도 양평군 서종면 문호길284-7+11,경기도 양평군 서종면 문호리6-12,,6,,,,,,37.6163620597,127.3776922223,2021-06-24
달살이 여행,민박,내국인+외국인,,경기도 양평군 서종면 소구니2길 26-1,경기도 양평군 서종면 문호리 582-3번지,,2,,,,,,37.6312540689,127.3628891354,2021-06-24
서종황토방,민박,내국인+외국인,,경기도 양평군 서종면 화서로 459-9,경기도 양평군 서종면 수입리 114번지,,1,,,,,,37.6478457563,127.4192092519,2021-06-24
꿈꾸는 계곡 펜션,민박,내국인+외국인,,경기도 양평군 옥천면 용천로 1026,경기도 양평군 옥천면 용천리 61번지,,5,,,,,,37.5822134152,127.5368092598,2021-06-24
맛보소,민박,내국인+외국인,,경기도 양평군 서종면 도장계곡길 30,경기도 양평군 서종면 도장리 95-3번지,,2,,,,,,37.6013181035,127.3960468637,2021-06-24
펜션 B612,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 317,경기도 양평군 서종면 수능리 160-1번지,,4,,,,,,37.5917930124,127.3885727267,2021-06-24
갈기산 포레스트 힐,민박,내국인+외국인,,경기도 양평군 청운면 하고론길 98,경기도 양평군 청운면 신론리 417-20번지,,1,,,,,,37.5737746679,127.7684616604,2021-06-24
골안계곡,민박,내국인+외국인,,경기도 양평군 강상면 다래길 164,경기도 양평군 강상면 세월리 605번지,,1,,,,,,37.44583394,127.4753203,2021-06-24
카리포스 펜션,민박,내국인+외국인,,경기도 양평군 단월면 통골길 28-15,경기도 양평군 단월면 명성리 78-21번지,,3,,,,,,37.6041750556,127.6793305838,2021-06-24
세련원,민박,내국인+외국인,,경기도 양평군 단월면 석산문안골길 9,경기도 양평군 단월면 석산리 71번지,,3,,,,,,37.6395526407,127.6233319581,2021-06-24
늘푸른황토방,민박,내국인+외국인,,경기도 양평군 서종면 화서로 1175-17,경기도 양평군 서종면 명달리 443-23번지,,3,,,,,,37.6140178615,127.4330240387,2021-06-24
스페이스 에이펜션,민박,내국인+외국인,,경기도 양평군 용문면 학골길 204,경기도 양평군 용문면 연수리 704-9번지,,3,,,,,,37.5131315196,127.5419577904,2021-06-24
지유니네,민박,내국인+외국인,,경기도 양평군 강하면 산수로 3098-11,경기도 양평군 강하면 운심리 516-24번지,,1,,,,,,37.4920491323,127.3892074982,2021-06-24
누룽지,민박,내국인+외국인,,경기도 양평군 옥천면 사나사길 219-16,경기도 양평군 옥천면 용천리 311-4번지,,3,,,,,,37.5312924255,127.5007583511,2021-06-24
샘말글로리하우스,민박,내국인+외국인,,경기도 양평군 서종면 수능샘말길 15-9,경기도 양평군 서종면 수능리 193-10번지,,3,,,,,,37.5876848521,127.3907196049,2021-06-24
뉴스페이스,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 207,경기도 양평군 서종면 수능리 294-8번지,,3,,,,,,37.5924710066,127.3813561205,2021-06-24
산들바람,민박,내국인+외국인,,경기도 양평군 청운면 비룡점말1길 37-8,경기도 양평군 청운면 비룡리 743-2번지,,2,,,,,,37.5277675865,127.6905670326,2021-06-24
블러썸스파펜션,민박,내국인+외국인,,경기도 양평군 서종면 도장계곡길 33,경기도 양평군 서종면 도장리 95-22번지,,3,,,,,,37.6017689080,127.3961935118,2021-06-24
새순펜션,민박,내국인+외국인,,경기도 양평군 서종면 서정로 67-23,경기도 양평군 서종면 서후리 90-1번지,,2,,,,,,37.5816606939,127.4206625770,2021-06-24
이루어가는 양평여행 펜션,민박,내국인+외국인,,경기도 양평군 용문면 학골길 222-16,경기도 양평군 용문면 연수리 712-1번지,,1,,,,,,37.5138080407,127.5405324072,2021-06-24
큰나무펜션,민박,내국인+외국인,,경기도 양평군 용문면 조계골길 121,경기도 양평군 용문면 신점리 480-2번지,,2,,,,,,37.5525359380,127.5821709205,2021-06-24
누리마루,민박,내국인+외국인,,경기도 양평군 서종면 소유곡길 33,경기도 양평군 서종면 명달리 62번지,,2,,,,,,37.6192451824,127.4502319445,2021-06-24
앤드퍼피,민박,내국인+외국인,,경기도 양평군 단월면 윗고북길 33-5,경기도 양평군 단월면 산음리 830-4번지,,4,,,,,,37.5888591199,127.5842270278,2021-06-24
댕댕이하우스,민박,내국인+외국인,,경기도 양평군 강하면 강하1로 466-43,경기도 양평군 강하면 항금리 378-9번지,,1,,,,,,37.4487726556,127.3973436676,2021-06-24
모노펜션,민박,내국인+외국인,,경기도 양평군 용문면 중원산로453번길 54,경기도 양평군 용문면 중원리 436-50번지,,6,,,,,,37.5406772762,127.6112493452,2021-06-24
펜션 노트북,민박,내국인+외국인,,경기도 양평군 용문면 중원산로576번길 77,경기도 양평군 용문면 중원리 658-3번지,,3,,,,,,37.5550947020,127.6245965387,2021-06-24
달리네집,민박,내국인+외국인,,경기도 양평군 서종면 소유곡길 5-12,경기도 양평군 서종면 명달리 59-21번지,,3,,,,,,37.6193888119,127.4488607309,2021-06-24
솔뫼,민박,내국인+외국인,,경기도 양평군 용문면 중원산로477번길 22-71,경기도 양평군 용문면 중원리 519-25번지,,2,,,,,,37.5462071964,127.6158536699,2021-06-24
놀러와,민박,내국인+외국인,,경기도 양평군 지평면 다락골길 146,경기도 양평군 지평면 일신리 237-1번지,,1,,,,,,37.4091046253,127.6890569706,2021-06-24
블루하우스,민박,내국인+외국인,,경기도 양평군 서종면 중미산로 871-6,경기도 양평군 서종면 정배리 193-1번지,,1,,,,,,37.5984594227,127.4310555213,2021-06-24
양평별펜션,민박,내국인+외국인,,경기도 양평군 지평면 광양마을길58번길 67,경기도 양평군 지평면 옥현리 40번지,,1,,,,,,37.4464763028,127.6362077318,2021-06-24
다모여펜션,민박,내국인+외국인,,경기도 양평군 용문면 상망길 110-43,경기도 양평군 용문면 망능리 62-2번지,,2,,,,,,37.5359610833,127.6387586113,2021-06-24
레떼,민박,내국인+외국인,,경기도 양평군 서종면 화서로 194-6,경기도 양평군 서종면 수입리 340번지,,4,,,,,,37.6380931155,127.3960636546,2021-06-24
C풀하우스,민박,내국인+외국인,,경기도 양평군 서종면 황순원로 532-14,경기도 양평군 서종면 수능리 261-1번지,,1,,,,,,37.5745339496,127.3905576291,2021-06-24
해윰펜션,민박,내국인+외국인,,경기도 양평군 단월면 대부록길 83-2,경기도 양평군 단월면 부안리 48-4번지,,1,,,,,,37.5828755388,127.6855427589,2021-06-24
고모네민박,민박,내국인+외국인,,경기도 양평군 단월면 석산로 1407-2,경기도 양평군 단월면 석산리 214-5번지,,2,,,,,,37.6414905806,127.6046212350,2021-06-24
양평숲 비룡캠프장,민박,내국인+외국인,,경기도 양평군 청운면 목내미길 83-219,경기도 양평군 청운면 가현리 380번지,,1,,,,,,37.5234284823,127.7137105897,2021-06-24
리버레전드2,민박,내국인+외국인,,경기도 양평군 서종면 길곡2길 52-32,경기도 양평군 서종면 문호리 490-28번지,,1,,,,,,37.6178252099,127.3563303090,2021-06-24
리버레전드,민박,내국인+외국인,,경기도 양평군 서종면 길곡2길 52-33,경기도 양평군 서종면 문호리 490-29번지,,1,,,,,,37.6177533641,127.3565457419,2021-06-24
양평 나무흄터,민박,내국인+외국인,,경기도 양평군 양평읍 천변길 102,경기도 양평군 양평읍 대흥리 421-4번지,,2,,,,,,37.4949144225,127.5433164359,2021-06-24
테라스타,민박,내국인+외국인,,경기도 양평군 용문면 강이대길38번길 26-34,경기도 양평군 용문면 중원리 46-2번지,,3,,,,,,37.5274753804,127.6261576895,2021-06-24
라임오렌지,민박,내국인+외국인,,경기도 양평군 옥천면 중미산로 1178-16,경기도 양평군 옥천면 신복리 78-22번지,,3,,,,,,37.5847799416,127.4563484502,2021-06-24
